Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Unique ID,Count of Officers/Agents
2020,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,200900016,1
2021,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211100037,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400082,1
2020,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,200100011,1
2020,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200300040,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200071,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600058,1
2022,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,220500070,1
2019,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190500033,1
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200064,1
2022,MAY,U.S. Border Patrol,Southern Border,El Centro Sector,220500020,1
2021,JUN,U.S. Border Patrol,Coastal/Interior,Special Operations Group,210600074,1
2021,MAR,U.S. Border Patrol,Southern Border,Del Rio Sector,210300014,1
2020,MAY,U.S. Border Patrol,Southern Border,El Centro Sector,200500019,1
2021,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,210900055,1
2020,JUL,U.S. Border Patrol,Southern Border,Del Rio Sector,200700009,2
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500056,1
2020,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,201000009,3
2021,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210700028,1
2022,APR,U.S. Border Patrol,Southern Border,Yuma Sector,220400101,1
2019,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,191200059,1
2021,SEP,U.S. Border Patrol,Southern Border,El Paso Sector,210900030,2
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500061,1
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400051,1
2019,JUN,U.S. Border Patrol,Southern Border,Laredo Sector,190600027,1
2022,JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,220100007,1
2020,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,201000043,1
2020,APR,U.S. Border Patrol,Southern Border,El Centro Sector,200400012,1
2020,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,201000048,1
2022,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,221000061,1
2022,MAR,Office of Field Operations,Southern Border,Tucson Field Office,220300100,1
2022,MAR,U.S. Border Patrol,Southern Border,Yuma Sector,220300089,1
2021,FEB,U.S. Border Patrol,Southern Border,Yuma Sector,210200066,1
2022,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,221000017,1
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900002,2
2022,DEC,Office of Field Operations,Southern Border,San Diego Field Office,221200093,1
2020,FEB,U.S. Border Patrol,Northern Border,Detroit Sector,200200009,1
2019,NOV,Office of Field Operations,Southern Border,San Diego Field Office,191100071,2
2021,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,210500072,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700065,1
2019,APR,Office of Field Operations,Southern Border,San Diego Field Office,190400097,1
2019,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,190100009,1
2022,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,221000056,1
2022,JAN,Office of Field Operations,Northern Border,Detroit Field Office,220100102,1
2021,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,210700016,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400069,1
2022,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,221200034,1
2021,APR,U.S. Border Patrol,Southern Border,San Diego Sector,210400053,1
2022,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220500004,1
2021,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,210900028,1
2021,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,210700019,1
2019,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,190200059,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400063,1
2020,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,200800018,1
2021,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210900037,1
2021,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,210500008,3
2020,APR,U.S. Border Patrol,Southern Border,Tucson Sector,200400051,1
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800089,1
2021,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,210500015,1
2020,JUL,U.S. Border Patrol,Northern Border,Blaine Sector,200700060,14
2021,FEB,U.S. Border Patrol,Southern Border,Del Rio Sector,210200015,1
2022,JUL,Office of Field Operations,Southern Border,San Diego Field Office,220700103,2
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700026,1
2022,MAY,U.S. Border Patrol,Southern Border,El Centro Sector,220500017,3
2019,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190800035,1
2019,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,190800015,1
2020,FEB,U.S. Border Patrol,Southern Border,El Centro Sector,200200011,1
2020,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,201200021,1
2019,MAR,U.S. Border Patrol,Southern Border,Laredo Sector,190300024,1
2021,APR,U.S. Border Patrol,Southern Border,El Centro Sector,210400023,1
2021,JAN,Office of Field Operations,Coastal/Interior,Houston Field Office,210100075,1
2019,MAR,Office of Field Operations,Southern Border,Laredo Field Office,190300069,1
2022,MAR,U.S. Border Patrol,Southern Border,Del Rio Sector,220300016,1
2021,JUL,U.S. Border Patrol,Southern Border,Del Rio Sector,210700006,1
2022,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,220100022,1
2021,JAN,Office of Field Operations,Southern Border,Laredo Field Office,210100066,3
2020,NOV,Office of Field Operations,Southern Border,San Diego Field Office,201100079,1
2022,JUN,U.S. Border Patrol,Southern Border,Yuma Sector,220600073,1
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800096,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400077,5
2019,AUG,U.S. Border Patrol,Northern Border,Detroit Sector,190800005,1
2022,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220900053,1
2020,NOV,Office of Field Operations,Southern Border,El Paso Field Office,201100074,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600034,1
2022,DEC,U.S. Border Patrol,Southern Border,Big Bend Sector,221200019,1
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500053,3
2022,OCT,U.S. Border Patrol,Southern Border,Tucson Sector,221000064,1
2020,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,201200009,1
2020,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200200038,1
2021,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,210600033,1
2019,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,190200053,1
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600026,1
2022,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220500044,1
2021,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,210500058,1
2021,MAY,Office of Field Operations,Coastal/Interior,Los Angeles Field Office,210500103,1
2020,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,200300021,1
2019,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191200041,1
2022,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220300050,1
2021,MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,210300006,1
2022,MAY,U.S. Border Patrol,Southern Border,El Paso Sector,220500025,1
2022,OCT,U.S. Border Patrol,Southern Border,Laredo Sector,221000028,2
2019,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190400048,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200053,1
2022,OCT,Office of Field Operations,Southern Border,San Diego Field Office,221000083,1
2020,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,201000054,1
2020,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,200700016,1
2020,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,200200030,1
2020,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200400034,2
2020,FEB,U.S. Border Patrol,Southern Border,El Centro Sector,200200018,1
2021,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,210600058,1
2019,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,190500047,1
2020,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,200800050,1
2021,AUG,U.S. Border Patrol,Southern Border,Yuma Sector,210800071,1
2022,MAY,U.S. Border Patrol,Southern Border,Yuma Sector,220500084,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300081,1
2021,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,211100047,1
2019,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190900036,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700063,1
2021,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210900046,1
2020,AUG,U.S. Border Patrol,Southern Border,Laredo Sector,200800040,1
2022,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,220900103,1
2020,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,200100061,1
2019,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,190100070,1
2020,NOV,U.S. Border Patrol,Southern Border,El Centro Sector,201100010,1
2022,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,221000040,1
2020,JUL,Office of Field Operations,Southern Border,San Diego Field Office,200700102,1
2020,OCT,U.S. Border Patrol,Southern Border,Tucson Sector,201000069,1
2022,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,220500078,1
2022,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,220100067,1
2019,MAY,Office of Field Operations,Southern Border,San Diego Field Office,190500067,1
2019,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,190300043,2
2021,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,210100049,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400066,1
2022,NOV,Office of Field Operations,Southern Border,Tucson Field Office,221100082,1
2021,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,211200014,2
2021,APR,U.S. Border Patrol,Southern Border,Tucson Sector,210400068,1
2020,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,200300052,1
2021,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,211200046,3
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200028,1
2019,APR,U.S. Border Patrol,Southern Border,El Centro Sector,190400021,1
2019,APR,U.S. Border Patrol,Southern Border,Tucson Sector,190400069,1
2020,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,200300013,1
2021,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210100045,3
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900057,1
2022,APR,Air and Marine Operations,Coastal/Interior,Operations Directorate,220400001,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300054,2
2020,JAN,U.S. Border Patrol,Southern Border,El Paso Sector,200100021,1
2022,MAY,U.S. Border Patrol,Southern Border,Yuma Sector,220500086,3
2022,MAY,U.S. Border Patrol,Southern Border,Yuma Sector,220500083,1
2022,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,221200002,1
2022,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,220200021,2
2019,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190100042,1
2021,MAR,Air and Marine Operations,Coastal/Interior,Operations Directorate,210300002,1
2021,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210700035,1
2019,NOV,U.S. Border Patrol,Southern Border,Tucson Sector,191100053,1
2020,JUL,U.S. Border Patrol,Northern Border,Blaine Sector,200700062,17
2020,NOV,Office of Field Operations,Southern Border,San Diego Field Office,201100081,1
2022,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220100049,1
2019,JAN,Office of Field Operations,Southern Border,San Diego Field Office,190100085,1
2021,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,210200045,1
2022,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,220900086,1
2022,JUL,Office of Field Operations,Northern Border,Buffalo Field Office,220700098,1
2021,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,210600024,1
2022,APR,U.S. Border Patrol,Southern Border,San Diego Sector,220400081,4
2021,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,210200030,1
2019,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,190600014,1
2019,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191200034,1
2019,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,191000012,1
2021,SEP,U.S. Border Patrol,Southern Border,Laredo Sector,210900035,2
2019,APR,Office of Field Operations,Southern Border,San Diego Field Office,190400095,1
2019,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190400041,1
2022,JUN,Office of Field Operations,Southern Border,San Diego Field Office,220600081,1
2022,JUN,U.S. Border Patrol,Southern Border,Big Bend Sector,220600001,1
2019,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,190800022,1
2022,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,220100017,1
2020,AUG,U.S. Border Patrol,Southern Border,Del Rio Sector,200800015,1
2022,MAR,U.S. Border Patrol,Southern Border,Laredo Sector,220300042,1
2020,FEB,U.S. Border Patrol,Southern Border,El Centro Sector,200200014,1
2021,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,210500081,1
2022,FEB,U.S. Border Patrol,Northern Border,Havre Sector,220200017,1
2022,JAN,Office of Field Operations,Southern Border,San Diego Field Office,220100094,1
2021,AUG,U.S. Border Patrol,Southern Border,Del Rio Sector,210800007,1
2020,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,200900043,2
2020,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,200600010,1
2019,MAR,U.S. Border Patrol,Southern Border,Laredo Sector,190300022,1
2019,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,190500055,1
2019,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,190800045,1
2021,AUG,Air and Marine Operations,Coastal/Interior,Operations Directorate,210800005,1
2021,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211100035,1
2020,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,200600036,1
2019,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190300040,1
2021,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,210100019,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700034,2
2022,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,220200042,1
2022,APR,U.S. Border Patrol,Southern Border,Del Rio Sector,220400021,1
2020,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,201000051,1
2021,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,211100053,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400072,1
2020,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,200300020,1
2020,APR,U.S. Border Patrol,Southern Border,Del Rio Sector,200400006,1
2019,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190500032,1
2022,FEB,U.S. Border Patrol,Southern Border,El Centro Sector,220200010,1
2019,MAY,Air and Marine Operations,Coastal/Interior,Operations Directorate,190500001,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800052,1
2021,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,210800017,1
2022,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,220700030,1
2020,JAN,Office of Field Operations,Southern Border,Laredo Field Office,200100065,1
2022,NOV,U.S. Border Patrol,Southern Border,El Paso Sector,221100021,1
2022,NOV,U.S. Border Patrol,Southern Border,Big Bend Sector,221100011,1
2021,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,210100029,1
2020,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,200900048,1
2019,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,190100054,1
2021,JUN,Air and Marine Operations,Coastal/Interior,Operations Directorate,210600006,1
2020,MAY,Air and Marine Operations,Coastal/Interior,Operations Directorate,200500004,1
2021,SEP,U.S. Border Patrol,Southern Border,Yuma Sector,210900074,1
2020,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,200100017,1
2021,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,211000018,1
2021,APR,U.S. Border Patrol,Southern Border,Del Rio Sector,210400006,1
2022,NOV,U.S. Border Patrol,Southern Border,El Centro Sector,221100019,1
2022,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,220600002,1
2022,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,220100019,1
2019,MAY,U.S. Border Patrol,Southern Border,Yuma Sector,190500060,1
2020,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200900034,1
2022,APR,U.S. Border Patrol,Southern Border,El Centro Sector,220400031,3
2022,SEP,Office of Field Operations,Southern Border,Tucson Field Office,220900006,1
2019,SEP,U.S. Border Patrol,Southern Border,Del Rio Sector,190900007,1
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900060,1
2021,NOV,U.S. Border Patrol,Southern Border,Del Rio Sector,211100010,1
2022,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,220900029,3
2019,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190500031,1
2021,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,210500078,1
